,uid,vid,source
15682,38491,4532,dataset_ubicomp2013_checkins.txt
15683,91070,121264,dataset_ubicomp2013_checkins.txt
15684,670,25597,dataset_ubicomp2013_checkins.txt
15685,24074,6894,dataset_ubicomp2013_checkins.txt
15686,48655,3372,dataset_ubicomp2013_checkins.txt
15687,87557,21041,dataset_ubicomp2013_checkins.txt
15688,80487,123046,dataset_ubicomp2013_checkins.txt
15689,40536,22366,dataset_ubicomp2013_checkins.txt
15690,22259,13263,dataset_ubicomp2013_checkins.txt
15691,27404,39242,dataset_ubicomp2013_checkins.txt
15692,1731,769,dataset_ubicomp2013_checkins.txt
15693,62722,6614,dataset_ubicomp2013_checkins.txt
15694,149874,575,dataset_ubicomp2013_checkins.txt
15695,132611,10057,dataset_ubicomp2013_checkins.txt
15696,118710,640,dataset_ubicomp2013_checkins.txt
15697,193073,75701,dataset_ubicomp2013_checkins.txt
15698,17734,11682,dataset_ubicomp2013_checkins.txt
15699,83069,14927,dataset_ubicomp2013_checkins.txt
15700,36670,8228,dataset_ubicomp2013_checkins.txt
15701,149253,35862,dataset_ubicomp2013_checkins.txt
15702,29211,12386,dataset_ubicomp2013_checkins.txt
15703,122123,170700,dataset_ubicomp2013_checkins.txt
15704,128545,16020,dataset_ubicomp2013_checkins.txt
15705,39619,102886,dataset_ubicomp2013_checkins.txt
15706,92341,1395,dataset_ubicomp2013_checkins.txt
15707,181505,17675,dataset_ubicomp2013_checkins.txt
15708,202050,45167,dataset_ubicomp2013_checkins.txt
15709,265904,1108,dataset_ubicomp2013_checkins.txt
15710,75708,21608,dataset_ubicomp2013_checkins.txt
15711,126257,8334,dataset_ubicomp2013_checkins.txt
15712,216812,4777,dataset_ubicomp2013_checkins.txt
15713,59959,5222,dataset_ubicomp2013_checkins.txt
15714,157966,38137,dataset_ubicomp2013_checkins.txt
15715,37676,21598,dataset_ubicomp2013_checkins.txt
15716,61683,14971,dataset_ubicomp2013_checkins.txt
15717,570,564,dataset_ubicomp2013_checkins.txt
15718,34460,16324,dataset_ubicomp2013_checkins.txt
15719,21452,168809,dataset_ubicomp2013_checkins.txt
15720,17238,12222,dataset_ubicomp2013_checkins.txt
15721,28196,447,dataset_ubicomp2013_checkins.txt
15722,184856,5455,dataset_ubicomp2013_checkins.txt
15723,136058,10782,dataset_ubicomp2013_checkins.txt
15724,23264,908,dataset_ubicomp2013_checkins.txt
15725,130314,16625,dataset_ubicomp2013_checkins.txt
15726,145611,5779,dataset_ubicomp2013_checkins.txt
15727,44806,18124,dataset_ubicomp2013_checkins.txt
15728,40642,10197,dataset_ubicomp2013_checkins.txt
15729,204573,35085,dataset_ubicomp2013_checkins.txt
15730,3744,13261,dataset_ubicomp2013_checkins.txt
15731,39371,24355,dataset_ubicomp2013_checkins.txt
15732,44309,23209,dataset_ubicomp2013_checkins.txt
15733,169728,17323,dataset_ubicomp2013_checkins.txt
15734,99922,78624,dataset_ubicomp2013_checkins.txt
15735,80318,1156,dataset_ubicomp2013_checkins.txt
15736,59283,17955,dataset_ubicomp2013_checkins.txt
15737,55428,11934,dataset_ubicomp2013_checkins.txt
15738,2442,47569,dataset_ubicomp2013_checkins.txt
15739,213188,4749,dataset_ubicomp2013_checkins.txt
15740,234704,11635,dataset_ubicomp2013_checkins.txt
15741,23487,148156,dataset_ubicomp2013_checkins.txt
15742,56139,86250,dataset_ubicomp2013_checkins.txt
15743,146757,49111,dataset_ubicomp2013_checkins.txt
15744,53109,200,dataset_ubicomp2013_checkins.txt
15745,200187,13921,dataset_ubicomp2013_checkins.txt
15746,200408,6187,dataset_ubicomp2013_checkins.txt
15747,27184,13145,dataset_ubicomp2013_checkins.txt
15748,118847,626,dataset_ubicomp2013_checkins.txt
15749,30935,26199,dataset_ubicomp2013_checkins.txt
15750,257,9854,dataset_ubicomp2013_checkins.txt
15751,41376,18175,dataset_ubicomp2013_checkins.txt
15752,1513,12215,dataset_ubicomp2013_checkins.txt
15753,32738,12049,dataset_ubicomp2013_checkins.txt
15754,21501,1760748,dataset_ubicomp2013_checkins.txt
15755,59867,9712,dataset_ubicomp2013_checkins.txt
15756,58063,12906,dataset_ubicomp2013_checkins.txt
15757,20377,122364,dataset_ubicomp2013_checkins.txt
15758,16049,1535,dataset_ubicomp2013_checkins.txt
15759,47111,11846,dataset_ubicomp2013_checkins.txt
15760,45720,28788,dataset_ubicomp2013_checkins.txt
15761,265643,68935,dataset_ubicomp2013_checkins.txt
15762,34710,12508,dataset_ubicomp2013_checkins.txt
15763,55222,419,dataset_ubicomp2013_checkins.txt
15764,4241,17626,dataset_ubicomp2013_checkins.txt
15765,31035,480,dataset_ubicomp2013_checkins.txt
15766,19762,46,dataset_ubicomp2013_checkins.txt
15767,191295,11956,dataset_ubicomp2013_checkins.txt
15768,50489,845,dataset_ubicomp2013_checkins.txt
15769,192043,1030,dataset_ubicomp2013_checkins.txt
15770,34355,1305,dataset_ubicomp2013_checkins.txt
15771,11367,16564,dataset_ubicomp2013_checkins.txt
15772,49161,12903,dataset_ubicomp2013_checkins.txt
15773,2131,26797,dataset_ubicomp2013_checkins.txt
15774,51957,435580,dataset_ubicomp2013_checkins.txt
15775,42406,17305,dataset_ubicomp2013_checkins.txt
15776,2358,408,dataset_ubicomp2013_checkins.txt
15777,61245,34938,dataset_ubicomp2013_checkins.txt
15778,23487,148156,dataset_ubicomp2013_checkins.txt
15779,76657,27050,dataset_ubicomp2013_checkins.txt
15780,123667,4561,dataset_ubicomp2013_checkins.txt
15781,122760,13547,dataset_ubicomp2013_checkins.txt
15782,59283,33260,dataset_ubicomp2013_checkins.txt
15783,53706,1130,dataset_ubicomp2013_checkins.txt
15784,14543,57328,dataset_ubicomp2013_checkins.txt
15785,23003,526,dataset_ubicomp2013_checkins.txt
15786,16654,2524,dataset_ubicomp2013_checkins.txt
15787,55825,76162,dataset_ubicomp2013_checkins.txt
15788,7366,518,dataset_ubicomp2013_checkins.txt
15789,38272,1407,dataset_ubicomp2013_checkins.txt
15790,49029,139117,dataset_ubicomp2013_checkins.txt
15791,48071,16983,dataset_ubicomp2013_checkins.txt
15792,207123,34973,dataset_ubicomp2013_checkins.txt
15793,83935,57328,dataset_ubicomp2013_checkins.txt
15794,66463,13015,dataset_ubicomp2013_checkins.txt
15795,8952,39242,dataset_ubicomp2013_checkins.txt
15796,87167,1130,dataset_ubicomp2013_checkins.txt
15797,27775,4513,dataset_ubicomp2013_checkins.txt
15798,264722,119119,dataset_ubicomp2013_checkins.txt
15799,5159,21598,dataset_ubicomp2013_checkins.txt
15800,34323,18167,dataset_ubicomp2013_checkins.txt
15801,89570,7723,dataset_ubicomp2013_checkins.txt
15802,252332,17697,dataset_ubicomp2013_checkins.txt
15803,5159,21598,dataset_ubicomp2013_checkins.txt
15804,40642,5608,dataset_ubicomp2013_checkins.txt
15805,50503,2541,dataset_ubicomp2013_checkins.txt
15806,28202,29828,dataset_ubicomp2013_checkins.txt
15807,48637,131255,dataset_ubicomp2013_checkins.txt
15808,26055,154,dataset_ubicomp2013_checkins.txt
15809,146757,32873,dataset_ubicomp2013_checkins.txt
15810,183760,45155,dataset_ubicomp2013_checkins.txt
15811,214716,21324,dataset_ubicomp2013_checkins.txt
15812,556,1060,dataset_ubicomp2013_checkins.txt
15813,62189,7557,dataset_ubicomp2013_checkins.txt
15814,59796,5575,dataset_ubicomp2013_checkins.txt
15815,9218,16671,dataset_ubicomp2013_checkins.txt
15816,748,3184,dataset_ubicomp2013_checkins.txt
15817,21148,4843,dataset_ubicomp2013_checkins.txt
15818,132572,315,dataset_ubicomp2013_checkins.txt
15819,31971,86269,dataset_ubicomp2013_checkins.txt
15820,59612,21387,dataset_ubicomp2013_checkins.txt
15821,24468,28359,dataset_ubicomp2013_checkins.txt
15822,62274,578,dataset_ubicomp2013_checkins.txt
15823,2033,56898,dataset_ubicomp2013_checkins.txt
15824,38456,7999,dataset_ubicomp2013_checkins.txt
15825,249013,5515,dataset_ubicomp2013_checkins.txt
15826,54747,168672,dataset_ubicomp2013_checkins.txt
15827,49464,56898,dataset_ubicomp2013_checkins.txt
15828,31971,15061,dataset_ubicomp2013_checkins.txt
15829,126257,4855,dataset_ubicomp2013_checkins.txt
15830,263441,1345,dataset_ubicomp2013_checkins.txt
15831,41376,5622,dataset_ubicomp2013_checkins.txt
15832,21380,81579,dataset_ubicomp2013_checkins.txt
15833,17435,77986,dataset_ubicomp2013_checkins.txt
15834,29177,1002,dataset_ubicomp2013_checkins.txt
15835,91070,22218,dataset_ubicomp2013_checkins.txt
15836,98568,26754,dataset_ubicomp2013_checkins.txt
15837,110949,27720,dataset_ubicomp2013_checkins.txt
15838,43127,1111,dataset_ubicomp2013_checkins.txt
15839,43127,15146,dataset_ubicomp2013_checkins.txt
15840,46901,46,dataset_ubicomp2013_checkins.txt
15841,1775,457,dataset_ubicomp2013_checkins.txt
15842,50267,232087,dataset_ubicomp2013_checkins.txt
15843,89075,118190,dataset_ubicomp2013_checkins.txt
15844,14860,16126,dataset_ubicomp2013_checkins.txt
15845,54949,908,dataset_ubicomp2013_checkins.txt
15846,250753,18170,dataset_ubicomp2013_checkins.txt
15847,21881,1316,dataset_ubicomp2013_checkins.txt
15848,9320,10786,dataset_ubicomp2013_checkins.txt
15849,42283,12989,dataset_ubicomp2013_checkins.txt
15850,84552,59804,dataset_ubicomp2013_checkins.txt
15851,1513,6790,dataset_ubicomp2013_checkins.txt
15852,77823,11681,dataset_ubicomp2013_checkins.txt
15853,250033,15856,dataset_ubicomp2013_checkins.txt
15854,11075,751,dataset_ubicomp2013_checkins.txt
15855,34872,18222,dataset_ubicomp2013_checkins.txt
15856,68295,13687,dataset_ubicomp2013_checkins.txt
15857,155760,781,dataset_ubicomp2013_checkins.txt
15858,105848,390,dataset_ubicomp2013_checkins.txt
15859,46448,47247,dataset_ubicomp2013_checkins.txt
15860,43854,43226,dataset_ubicomp2013_checkins.txt
15861,250094,16816,dataset_ubicomp2013_checkins.txt
15862,71000,8228,dataset_ubicomp2013_checkins.txt
15863,13128,899,dataset_ubicomp2013_checkins.txt
15864,146757,4815,dataset_ubicomp2013_checkins.txt
15865,29052,24233,dataset_ubicomp2013_checkins.txt
15866,85609,1284,dataset_ubicomp2013_checkins.txt
15867,74134,1220,dataset_ubicomp2013_checkins.txt
15868,241871,11989,dataset_ubicomp2013_checkins.txt
15869,70202,29092,dataset_ubicomp2013_checkins.txt
15870,45720,12833,dataset_ubicomp2013_checkins.txt
15871,83069,390,dataset_ubicomp2013_checkins.txt
15872,31304,17313,dataset_ubicomp2013_checkins.txt
15873,60211,12875,dataset_ubicomp2013_checkins.txt
15874,41557,21817,dataset_ubicomp2013_checkins.txt
15875,262559,7051,dataset_ubicomp2013_checkins.txt
15876,52025,85008,dataset_ubicomp2013_checkins.txt
15877,266532,925,dataset_ubicomp2013_checkins.txt
15878,3967,26140,dataset_ubicomp2013_checkins.txt
15879,224175,7913,dataset_ubicomp2013_checkins.txt
15880,82146,28322,dataset_ubicomp2013_checkins.txt
15881,185251,10800,dataset_ubicomp2013_checkins.txt
15882,51957,435580,dataset_ubicomp2013_checkins.txt
15883,14543,57328,dataset_ubicomp2013_checkins.txt
15884,53346,948,dataset_ubicomp2013_checkins.txt
15885,73076,37053,dataset_ubicomp2013_checkins.txt
15886,125191,13923,dataset_ubicomp2013_checkins.txt
15887,29575,26324,dataset_ubicomp2013_checkins.txt
15888,52984,175904,dataset_ubicomp2013_checkins.txt
15889,59612,12159,dataset_ubicomp2013_checkins.txt
15890,22896,3319,dataset_ubicomp2013_checkins.txt
15891,176753,16744,dataset_ubicomp2013_checkins.txt
15892,229361,111069,dataset_ubicomp2013_checkins.txt
15893,53783,12991,dataset_ubicomp2013_checkins.txt
15894,22799,25365,dataset_ubicomp2013_checkins.txt
15895,79452,156362,dataset_ubicomp2013_checkins.txt
15896,54949,11954,dataset_ubicomp2013_checkins.txt
15897,14506,25864,dataset_ubicomp2013_checkins.txt
15898,22896,4556,dataset_ubicomp2013_checkins.txt
15899,2605,41961,dataset_ubicomp2013_checkins.txt
15900,3744,4749,dataset_ubicomp2013_checkins.txt
15901,48044,80645,dataset_ubicomp2013_checkins.txt
15902,81824,13101,dataset_ubicomp2013_checkins.txt
15903,8952,39242,dataset_ubicomp2013_checkins.txt
15904,93424,16717,dataset_ubicomp2013_checkins.txt
15905,128912,12231,dataset_ubicomp2013_checkins.txt
15906,59122,18014,dataset_ubicomp2013_checkins.txt
15907,41376,14950,dataset_ubicomp2013_checkins.txt
15908,17727,17282,dataset_ubicomp2013_checkins.txt
15909,133970,41096,dataset_ubicomp2013_checkins.txt
15910,107530,66081,dataset_ubicomp2013_checkins.txt
15911,112676,7796,dataset_ubicomp2013_checkins.txt
15912,96231,32770,dataset_ubicomp2013_checkins.txt
15913,76627,26051,dataset_ubicomp2013_checkins.txt
15914,148605,609,dataset_ubicomp2013_checkins.txt
15915,45720,8953,dataset_ubicomp2013_checkins.txt
15916,74134,1220,dataset_ubicomp2013_checkins.txt
15917,29211,98639,dataset_ubicomp2013_checkins.txt
15918,30849,6795,dataset_ubicomp2013_checkins.txt
15919,43905,68935,dataset_ubicomp2013_checkins.txt
15920,92202,16020,dataset_ubicomp2013_checkins.txt
15921,241131,12118,dataset_ubicomp2013_checkins.txt
15922,43293,41930,dataset_ubicomp2013_checkins.txt
15923,97363,11100,dataset_ubicomp2013_checkins.txt
15924,122003,12121,dataset_ubicomp2013_checkins.txt
15925,53523,24154,dataset_ubicomp2013_checkins.txt
15926,204208,13589,dataset_ubicomp2013_checkins.txt
15927,45808,127849,dataset_ubicomp2013_checkins.txt
15928,87042,29347,dataset_ubicomp2013_checkins.txt
15929,45063,13093,dataset_ubicomp2013_checkins.txt
15930,27483,9870,dataset_ubicomp2013_checkins.txt
15931,15992,4843,dataset_ubicomp2013_checkins.txt
15932,43854,23220,dataset_ubicomp2013_checkins.txt
15933,31106,27585,dataset_ubicomp2013_checkins.txt
15934,45210,45067,dataset_ubicomp2013_checkins.txt
15935,68496,26289,dataset_ubicomp2013_checkins.txt
15936,51957,64674,dataset_ubicomp2013_checkins.txt
15937,73646,20885,dataset_ubicomp2013_checkins.txt
15938,27538,23438,dataset_ubicomp2013_checkins.txt
15939,7487,75007,dataset_ubicomp2013_checkins.txt
15940,25321,5608,dataset_ubicomp2013_checkins.txt
15941,43577,13115,dataset_ubicomp2013_checkins.txt
15942,29745,12753,dataset_ubicomp2013_checkins.txt
15943,28946,9684,dataset_ubicomp2013_checkins.txt
15944,132572,41065,dataset_ubicomp2013_checkins.txt
15945,80104,8990,dataset_ubicomp2013_checkins.txt
15946,88489,61210,dataset_ubicomp2013_checkins.txt
15947,50503,19336,dataset_ubicomp2013_checkins.txt
15948,18345,42705,dataset_ubicomp2013_checkins.txt
15949,228205,16962,dataset_ubicomp2013_checkins.txt
15950,24772,502393,dataset_ubicomp2013_checkins.txt
15951,45533,16828,dataset_ubicomp2013_checkins.txt
15952,38701,12458,dataset_ubicomp2013_checkins.txt
15953,4919,5637,dataset_ubicomp2013_checkins.txt
15954,193339,890,dataset_ubicomp2013_checkins.txt
15955,25321,11987,dataset_ubicomp2013_checkins.txt
15956,71372,9821,dataset_ubicomp2013_checkins.txt
15957,200408,6287,dataset_ubicomp2013_checkins.txt
15958,17516,7095,dataset_ubicomp2013_checkins.txt
15959,72170,189,dataset_ubicomp2013_checkins.txt
15960,266532,19182,dataset_ubicomp2013_checkins.txt
15961,45720,108408,dataset_ubicomp2013_checkins.txt
15962,51957,435580,dataset_ubicomp2013_checkins.txt
15963,55098,52878,dataset_ubicomp2013_checkins.txt
15964,29031,6635,dataset_ubicomp2013_checkins.txt
15965,107013,3250,dataset_ubicomp2013_checkins.txt
15966,15598,143883,dataset_ubicomp2013_checkins.txt
15967,25321,16055,dataset_ubicomp2013_checkins.txt
15968,38456,7999,dataset_ubicomp2013_checkins.txt
15969,49029,139117,dataset_ubicomp2013_checkins.txt
15970,77887,36438,dataset_ubicomp2013_checkins.txt
15971,22896,102157,dataset_ubicomp2013_checkins.txt
15972,60211,10074,dataset_ubicomp2013_checkins.txt
15973,24672,6897,dataset_ubicomp2013_checkins.txt
15974,25627,14833,dataset_ubicomp2013_checkins.txt
15975,1834,1543,dataset_ubicomp2013_checkins.txt
15976,139307,16141,dataset_ubicomp2013_checkins.txt
15977,23264,189579,dataset_ubicomp2013_checkins.txt
15978,29466,124204,dataset_ubicomp2013_checkins.txt
15979,38133,321023,dataset_ubicomp2013_checkins.txt
15980,48071,16148,dataset_ubicomp2013_checkins.txt
15981,93634,4918,dataset_ubicomp2013_checkins.txt
15982,836,837,dataset_ubicomp2013_checkins.txt
15983,1562,21324,dataset_ubicomp2013_checkins.txt
15984,44739,6293,dataset_ubicomp2013_checkins.txt
15985,26442,37990,dataset_ubicomp2013_checkins.txt
15986,14543,15692,dataset_ubicomp2013_checkins.txt
15987,255138,95645,dataset_ubicomp2013_checkins.txt
15988,238517,12580,dataset_ubicomp2013_checkins.txt
15989,3793,74896,dataset_ubicomp2013_checkins.txt
15990,40407,19879,dataset_ubicomp2013_checkins.txt
15991,59931,11954,dataset_ubicomp2013_checkins.txt
15992,29177,476,dataset_ubicomp2013_checkins.txt
15993,19387,14970,dataset_ubicomp2013_checkins.txt
15994,92584,1120,dataset_ubicomp2013_checkins.txt
15995,166876,15597,dataset_ubicomp2013_checkins.txt
15996,48071,3421,dataset_ubicomp2013_checkins.txt
15997,31945,5760,dataset_ubicomp2013_checkins.txt
15998,122031,58432,dataset_ubicomp2013_checkins.txt
15999,48133,114619,dataset_ubicomp2013_checkins.txt
16000,9527,2541,dataset_ubicomp2013_checkins.txt
16001,18345,42705,dataset_ubicomp2013_checkins.txt
16002,29545,1395,dataset_ubicomp2013_checkins.txt
16003,25627,1201,dataset_ubicomp2013_checkins.txt
16004,51914,1465,dataset_ubicomp2013_checkins.txt
16005,13600,20043,dataset_ubicomp2013_checkins.txt
16006,14703,6023,dataset_ubicomp2013_checkins.txt
16007,139307,24496,dataset_ubicomp2013_checkins.txt
16008,87196,148402,dataset_ubicomp2013_checkins.txt
16009,196806,13015,dataset_ubicomp2013_checkins.txt
16010,51957,435580,dataset_ubicomp2013_checkins.txt
16011,48217,417,dataset_ubicomp2013_checkins.txt
16012,38261,39120,dataset_ubicomp2013_checkins.txt
16013,88331,28929,dataset_ubicomp2013_checkins.txt
16014,38456,3219,dataset_ubicomp2013_checkins.txt
16015,227342,890,dataset_ubicomp2013_checkins.txt
16016,11693,74923,dataset_ubicomp2013_checkins.txt
16017,25321,21324,dataset_ubicomp2013_checkins.txt
16018,145340,17472,dataset_ubicomp2013_checkins.txt
16019,58953,25,dataset_ubicomp2013_checkins.txt
16020,54405,41096,dataset_ubicomp2013_checkins.txt
16021,39371,14828,dataset_ubicomp2013_checkins.txt
16022,204208,13589,dataset_ubicomp2013_checkins.txt
16023,17238,9209,dataset_ubicomp2013_checkins.txt
16024,167708,15313,dataset_ubicomp2013_checkins.txt
16025,6998,50314,dataset_ubicomp2013_checkins.txt
16026,30477,131255,dataset_ubicomp2013_checkins.txt
16027,44739,360,dataset_ubicomp2013_checkins.txt
16028,32824,10786,dataset_ubicomp2013_checkins.txt
16029,51957,27050,dataset_ubicomp2013_checkins.txt
16030,1731,807,dataset_ubicomp2013_checkins.txt
16031,44226,24496,dataset_ubicomp2013_checkins.txt
16032,4919,29816,dataset_ubicomp2013_checkins.txt
16033,35612,13750,dataset_ubicomp2013_checkins.txt
16034,1178,6087,dataset_ubicomp2013_checkins.txt
16035,32939,11989,dataset_ubicomp2013_checkins.txt
16036,28102,76901,dataset_ubicomp2013_checkins.txt
16037,25110,3184,dataset_ubicomp2013_checkins.txt
16038,63761,17675,dataset_ubicomp2013_checkins.txt
16039,262073,11362,dataset_ubicomp2013_checkins.txt
16040,129977,16020,dataset_ubicomp2013_checkins.txt
16041,40536,13924,dataset_ubicomp2013_checkins.txt
16042,130314,16625,dataset_ubicomp2013_checkins.txt
16043,181660,34572,dataset_ubicomp2013_checkins.txt
16044,99922,78624,dataset_ubicomp2013_checkins.txt
16045,114894,82328,dataset_ubicomp2013_checkins.txt
16046,10525,59566,dataset_ubicomp2013_checkins.txt
16047,172909,7796,dataset_ubicomp2013_checkins.txt
16048,41557,98472,dataset_ubicomp2013_checkins.txt
16049,260743,14196,dataset_ubicomp2013_checkins.txt
16050,51957,435580,dataset_ubicomp2013_checkins.txt
16051,151351,16855,dataset_ubicomp2013_checkins.txt
16052,78151,52618,dataset_ubicomp2013_checkins.txt
16053,79988,45831,dataset_ubicomp2013_checkins.txt
16054,59283,43164,dataset_ubicomp2013_checkins.txt
16055,86519,1107,dataset_ubicomp2013_checkins.txt
16056,15602,985,dataset_ubicomp2013_checkins.txt
16057,110734,602,dataset_ubicomp2013_checkins.txt
16058,8109,264922,dataset_ubicomp2013_checkins.txt
16059,248690,16055,dataset_ubicomp2013_checkins.txt
16060,141794,12508,dataset_ubicomp2013_checkins.txt
16061,56139,86250,dataset_ubicomp2013_checkins.txt
16062,146467,11930,dataset_ubicomp2013_checkins.txt
16063,17723,148,dataset_ubicomp2013_checkins.txt
16064,214716,5235,dataset_ubicomp2013_checkins.txt
16065,217270,16505,dataset_ubicomp2013_checkins.txt
16066,39836,33260,dataset_ubicomp2013_checkins.txt
16067,20714,4156,dataset_ubicomp2013_checkins.txt
16068,240799,72073,dataset_ubicomp2013_checkins.txt
16069,59796,38209,dataset_ubicomp2013_checkins.txt
16070,29211,885,dataset_ubicomp2013_checkins.txt
16071,22683,28929,dataset_ubicomp2013_checkins.txt
16072,33450,482,dataset_ubicomp2013_checkins.txt
16073,60535,52719,dataset_ubicomp2013_checkins.txt
16074,68691,85008,dataset_ubicomp2013_checkins.txt
16075,133970,17282,dataset_ubicomp2013_checkins.txt
16076,29211,21157,dataset_ubicomp2013_checkins.txt
16077,239013,22366,dataset_ubicomp2013_checkins.txt
16078,38456,7999,dataset_ubicomp2013_checkins.txt
16079,43677,1639,dataset_ubicomp2013_checkins.txt
16080,50631,70970,dataset_ubicomp2013_checkins.txt
16081,105100,1639,dataset_ubicomp2013_checkins.txt
16082,8330,2302016,dataset_ubicomp2013_checkins.txt
16083,2209,111069,dataset_ubicomp2013_checkins.txt
16084,107530,13923,dataset_ubicomp2013_checkins.txt
16085,4646,985,dataset_ubicomp2013_checkins.txt
16086,29320,9611,dataset_ubicomp2013_checkins.txt
16087,6998,10324,dataset_ubicomp2013_checkins.txt
16088,201836,51152,dataset_ubicomp2013_checkins.txt
16089,14703,170835,dataset_ubicomp2013_checkins.txt
16090,82146,12793,dataset_ubicomp2013_checkins.txt
16091,82113,46,dataset_ubicomp2013_checkins.txt
16092,88489,12991,dataset_ubicomp2013_checkins.txt
16093,91991,3184,dataset_ubicomp2013_checkins.txt
16094,42283,12208,dataset_ubicomp2013_checkins.txt
16095,29193,11134,dataset_ubicomp2013_checkins.txt
16096,80552,29816,dataset_ubicomp2013_checkins.txt
16097,181505,15647,dataset_ubicomp2013_checkins.txt
16098,89641,151381,dataset_ubicomp2013_checkins.txt
16099,11571,21387,dataset_ubicomp2013_checkins.txt
16100,38058,32593,dataset_ubicomp2013_checkins.txt
16101,121056,449,dataset_ubicomp2013_checkins.txt
16102,13283,31973,dataset_ubicomp2013_checkins.txt
16103,13999,12927,dataset_ubicomp2013_checkins.txt
16104,17516,12028,dataset_ubicomp2013_checkins.txt
16105,238527,5035,dataset_ubicomp2013_checkins.txt
16106,209734,1554,dataset_ubicomp2013_checkins.txt
16107,5067,602,dataset_ubicomp2013_checkins.txt
16108,68295,68935,dataset_ubicomp2013_checkins.txt
16109,7366,14254,dataset_ubicomp2013_checkins.txt
16110,41778,26577,dataset_ubicomp2013_checkins.txt
16111,241131,12118,dataset_ubicomp2013_checkins.txt
16112,31807,24677,dataset_ubicomp2013_checkins.txt
16113,13850,5918,dataset_ubicomp2013_checkins.txt
16114,24436,8135,dataset_ubicomp2013_checkins.txt
16115,169728,9307,dataset_ubicomp2013_checkins.txt
16116,59931,11954,dataset_ubicomp2013_checkins.txt
16117,201683,82254,dataset_ubicomp2013_checkins.txt
16118,158446,59059,dataset_ubicomp2013_checkins.txt
16119,38456,7999,dataset_ubicomp2013_checkins.txt
16120,20018,1233,dataset_ubicomp2013_checkins.txt
16121,40407,23773,dataset_ubicomp2013_checkins.txt
16122,2033,14327,dataset_ubicomp2013_checkins.txt
16123,18840,7920,dataset_ubicomp2013_checkins.txt
16124,87167,26339,dataset_ubicomp2013_checkins.txt
16125,163156,12617,dataset_ubicomp2013_checkins.txt
16126,201683,27315,dataset_ubicomp2013_checkins.txt
16127,45534,4640,dataset_ubicomp2013_checkins.txt
16128,29466,129011,dataset_ubicomp2013_checkins.txt
16129,207123,5222,dataset_ubicomp2013_checkins.txt
16130,63433,9945,dataset_ubicomp2013_checkins.txt
16131,793,11930,dataset_ubicomp2013_checkins.txt
16132,229361,58085,dataset_ubicomp2013_checkins.txt
16133,173878,68935,dataset_ubicomp2013_checkins.txt
16134,15088,7557,dataset_ubicomp2013_checkins.txt
16135,50503,19336,dataset_ubicomp2013_checkins.txt
16136,71476,6960,dataset_ubicomp2013_checkins.txt
16137,29415,874,dataset_ubicomp2013_checkins.txt
16138,21380,14990,dataset_ubicomp2013_checkins.txt
16139,72909,7678,dataset_ubicomp2013_checkins.txt
16140,56139,626,dataset_ubicomp2013_checkins.txt
16141,118746,1050,dataset_ubicomp2013_checkins.txt
16142,58900,53890,dataset_ubicomp2013_checkins.txt
16143,85787,24493,dataset_ubicomp2013_checkins.txt
16144,173878,4429,dataset_ubicomp2013_checkins.txt
16145,21380,1554,dataset_ubicomp2013_checkins.txt
16146,50913,6790,dataset_ubicomp2013_checkins.txt
16147,17238,362400,dataset_ubicomp2013_checkins.txt
16148,21389,22860,dataset_ubicomp2013_checkins.txt
16149,53706,9892,dataset_ubicomp2013_checkins.txt
16150,9253,110119,dataset_ubicomp2013_checkins.txt
16151,17874,12246,dataset_ubicomp2013_checkins.txt
16152,143431,35260,dataset_ubicomp2013_checkins.txt
16153,96231,7507,dataset_ubicomp2013_checkins.txt
16154,34460,16506,dataset_ubicomp2013_checkins.txt
16155,194630,4626,dataset_ubicomp2013_checkins.txt
16156,28925,183415,dataset_ubicomp2013_checkins.txt
16157,59796,12496,dataset_ubicomp2013_checkins.txt
16158,94014,7920,dataset_ubicomp2013_checkins.txt
16159,22056,11882,dataset_ubicomp2013_checkins.txt
16160,133970,9962,dataset_ubicomp2013_checkins.txt
16161,94014,1063,dataset_ubicomp2013_checkins.txt
16162,70380,16141,dataset_ubicomp2013_checkins.txt
16163,146485,14749,dataset_ubicomp2013_checkins.txt
16164,28946,13621,dataset_ubicomp2013_checkins.txt
16165,38133,81816,dataset_ubicomp2013_checkins.txt
16166,4463,41141,dataset_ubicomp2013_checkins.txt
16167,50503,19432,dataset_ubicomp2013_checkins.txt
16168,31106,26797,dataset_ubicomp2013_checkins.txt
16169,92584,155079,dataset_ubicomp2013_checkins.txt
16170,29320,7913,dataset_ubicomp2013_checkins.txt
16171,200185,6418,dataset_ubicomp2013_checkins.txt
16172,81157,38021,dataset_ubicomp2013_checkins.txt
16173,156694,29193,dataset_ubicomp2013_checkins.txt
16174,206777,37855,dataset_ubicomp2013_checkins.txt
16175,125639,76770,dataset_ubicomp2013_checkins.txt
16176,21501,12833,dataset_ubicomp2013_checkins.txt
16177,104310,8026,dataset_ubicomp2013_checkins.txt
16178,91070,35085,dataset_ubicomp2013_checkins.txt
16179,13259,7792,dataset_ubicomp2013_checkins.txt
16180,4646,16863,dataset_ubicomp2013_checkins.txt
16181,133970,1376,dataset_ubicomp2013_checkins.txt
16182,53759,28279,dataset_ubicomp2013_checkins.txt
