,uid,vid
14200,26,3
14201,26,11
14202,26,0
14203,26,4
14204,26,0
14205,26,7
14206,26,2
14207,26,1
14208,26,4
14209,26,1
14210,26,0
14211,26,13
14212,26,0
14213,26,13
14214,26,1
14215,26,4
14216,26,6
14217,26,28
14218,26,0
14219,26,0
14220,26,3
14221,26,0
14222,26,0
14223,26,4
14224,26,0
14225,26,0
14226,26,3
14227,26,13
14228,26,0
14229,26,1
14230,26,1
14231,26,5
14232,26,8
14233,26,3
14234,26,1
14235,26,5
14236,26,0
14237,26,0
14238,26,27
14239,26,4
14240,26,1
14241,26,8
14242,26,0
14243,26,0
14244,26,11
14245,26,2
14246,26,3
14247,26,6
14248,26,5
14249,26,1
14250,26,7
14251,26,1
14252,26,0
14253,26,0
14254,26,5
14255,26,8
14256,26,0
14257,26,6
14258,26,0
14259,26,0
14260,26,0
14261,26,41
14262,26,5
14263,26,6
14264,26,8
14265,26,0
14266,26,2
14267,26,20
14268,26,8
14269,26,3
14270,26,29
14271,26,13
14272,26,17
14273,26,2
14274,26,6
14275,26,0
14276,26,1
14277,26,4
14278,26,3
14279,26,0
14280,26,0
14281,26,2
14282,26,1
14283,26,0
14284,26,1
14285,26,2
14286,26,2
14287,26,5
14288,26,11
14289,26,1
14290,26,2
14291,26,0
14292,26,0
14293,26,4
14294,26,1
14295,26,1
14296,26,5
14297,26,0
14298,26,5
14299,26,4
14300,26,12
14301,26,0
14302,26,1
14303,26,0
14304,26,1
14305,26,1
14306,26,14
14307,26,12
14308,26,7
14309,26,0
14310,26,10
14311,26,2
14312,26,0
14313,26,1
14314,26,2
14315,26,1
14316,26,1
14317,26,0
14318,26,0
14319,26,1
14320,26,0
14321,26,7
14322,26,0
14323,26,4
14324,26,1
14325,26,8
14326,26,9
14327,26,0
14328,26,2
14329,26,6
14330,26,0
14331,26,0
14332,26,18
14333,26,3
14334,26,2
14335,26,2
14336,26,12
14337,26,25
14338,26,0
14339,26,25
14340,26,3
14341,26,0
14342,26,20
14343,26,16
14344,26,13
14345,26,11
14346,26,0
14347,26,3
14348,26,3
14349,26,6
14350,26,7
14351,26,2
14352,26,0
14353,26,1
14354,26,0
14355,26,8
14356,26,9
14357,26,4
14358,26,5
14359,26,8
14360,26,2
14361,26,12
14362,26,5
14363,26,3
14364,26,8
14365,26,8
14366,26,1
14367,26,10
14368,26,2
14369,26,1
14370,26,0
14371,26,1
14372,26,6
14373,26,21
14374,26,1
14375,26,2
14376,26,0
14377,26,7
14378,26,0
14379,26,0
14380,26,1
14381,26,1
14382,26,0
14383,26,0
14384,26,4
14385,26,3
14386,26,5
14387,26,0
14388,26,12
14389,26,10
14390,26,13
14391,26,1
14392,26,10
14393,26,1
14394,26,0
14395,26,1
14396,26,10
14397,26,0
14398,26,3
14399,26,0
14400,26,1
14401,26,0
14402,26,2
14403,26,1
14404,26,70
14405,26,0
14406,26,1
14407,26,0
14408,26,1
14409,26,0
14410,26,3
14411,26,0
14412,26,1
14413,26,21
14414,26,19
14415,26,18
14416,26,10
14417,26,0
14418,26,1
14419,26,5
14420,26,6
14421,26,0
14422,26,1
14423,26,0
14424,26,0
14425,26,0
14426,26,3
14427,26,2
14428,26,3
14429,26,2
14430,26,0
14431,26,0
14432,26,4
14433,26,11
14434,26,0
14435,26,2
14436,26,9
14437,26,0
14438,26,0
14439,26,0
14440,26,7
14441,26,1
14442,26,8
14443,26,21
14444,26,5
14445,26,2
14446,26,3
14447,26,0
14448,26,13
14449,26,3
14450,27,6
14451,27,0
14452,27,1
14453,27,0
14454,27,0
14455,27,3
14456,27,4
14457,27,0
14458,27,6
14459,27,3
14460,27,27
14461,27,3
14462,27,16
14463,27,0
14464,27,0
14465,27,4
14466,27,0
14467,27,8
14468,27,1
14469,27,9
14470,27,2
14471,27,0
14472,27,3
14473,27,7
14474,27,0
14475,27,1
14476,27,8
14477,27,0
14478,27,0
14479,27,2
14480,27,20
14481,27,2
14482,27,4
14483,27,0
14484,27,0
14485,27,1
14486,27,1
14487,27,7
14488,27,0
14489,27,0
14490,27,7
14491,27,0
14492,27,5
14493,27,5
14494,27,2
14495,27,0
14496,27,10
14497,27,6
14498,27,0
14499,27,1
14500,27,13
14501,27,0
14502,27,1
14503,27,7
14504,27,2
14505,27,1
14506,27,35
14507,27,4
14508,27,2
14509,27,8
14510,27,6
14511,27,0
14512,27,0
14513,27,1
14514,27,0
14515,27,1
14516,27,2
14517,27,7
14518,27,11
14519,27,7
14520,27,3
14521,27,1
14522,27,1
14523,27,0
14524,27,1
14525,27,2
14526,27,1
14527,27,11
14528,27,4
14529,27,0
14530,27,1
14531,27,3
14532,27,0
14533,27,48
14534,27,4
14535,27,0
14536,27,8
14537,27,30
14538,27,0
14539,27,4
14540,27,4
14541,27,22
14542,27,2
14543,27,4
14544,27,7
14545,27,6
14546,27,1
14547,27,8
14548,27,2
14549,27,0
14550,27,16
14551,27,0
14552,27,18
14553,27,7
14554,27,0
14555,27,0
14556,27,3
14557,27,0
14558,27,0
14559,27,2
14560,27,18
14561,27,0
14562,27,14
14563,27,6
14564,27,8
14565,27,9
14566,27,2
14567,27,1
14568,27,4
14569,27,4
14570,27,1
14571,27,2
14572,27,0
14573,27,0
14574,27,12
14575,27,11
14576,27,1
14577,27,7
14578,27,17
14579,27,1
14580,27,0
14581,27,5
14582,27,3
14583,27,0
14584,27,8
14585,27,3
14586,27,5
14587,27,2
14588,27,7
14589,27,4
14590,27,10
14591,27,1
14592,27,3
14593,27,1
14594,27,8
14595,27,2
14596,27,2
14597,27,6
14598,27,12
14599,27,2
14600,27,0
14601,27,1
14602,27,0
14603,27,3
14604,27,19
14605,27,13
14606,27,2
14607,27,0
14608,27,8
14609,27,8
14610,27,0
14611,27,6
14612,27,0
14613,27,23
14614,27,3
14615,27,0
14616,27,0
14617,27,17
14618,27,1
14619,27,0
14620,27,1
14621,27,6
14622,27,4
14623,27,4
14624,27,0
14625,27,5
14626,27,6
14627,27,1
14628,27,2
14629,27,0
14630,27,1
14631,27,18
14632,27,4
14633,27,23
14634,27,12
14635,27,13
14636,27,3
14637,27,16
14638,27,1
14639,27,2
14640,27,1
14641,27,5
14642,27,10
14643,27,10
14644,27,0
14645,27,2
14646,27,0
14647,27,0
14648,27,3
14649,27,0
14650,27,7
14651,27,1
14652,27,1
14653,27,3
14654,27,7
14655,27,6
14656,27,0
14657,27,4
14658,27,21
14659,27,1
14660,27,1
14661,27,0
14662,27,3
14663,27,1
14664,27,2
14665,27,5
14666,27,1
14667,27,2
14668,27,1
14669,27,4
14670,27,0
14671,27,2
14672,27,0
14673,27,3
14674,27,3
14675,27,1
14676,27,9
14677,27,1
14678,27,1
14679,27,5
14680,27,0
14681,27,2
14682,27,0
14683,27,9
14684,27,0
14685,27,49
14686,27,7
14687,27,14
14688,27,10
14689,27,1
14690,27,7
14691,27,2
14692,27,9
14693,27,10
14694,27,2
14695,27,1
14696,27,0
14697,27,5
14698,27,16
14699,27,15
14700,27,6
14701,27,3
14702,27,1
14703,27,7
14704,27,2
14705,27,11
14706,27,2
14707,27,0
14708,27,10
14709,27,9
14710,27,10
14711,27,0
14712,27,2
14713,27,8
14714,27,5
14715,27,8
14716,27,5
14717,27,5
14718,27,4
14719,27,6
14720,27,2
14721,27,1
14722,27,1
14723,27,0
14724,27,0
14725,27,0
14726,27,6
14727,27,20
14728,27,12
14729,27,3
14730,27,0
14731,27,0
14732,27,0
14733,27,7
14734,27,7
14735,27,0
14736,27,0
14737,27,0
14738,27,4
14739,27,1
14740,27,6
14741,27,24
14742,27,8
14743,27,0
14744,27,2
14745,27,6
14746,27,0
14747,27,1
14748,27,3
14749,27,4
14750,27,0
14751,27,0
14752,27,0
14753,27,0
14754,27,0
14755,27,0
14756,27,6
14757,27,3
14758,27,0
14759,27,0
14760,27,0
14761,27,3
14762,27,10
14763,27,1
14764,27,3
14765,27,0
14766,27,13
14767,27,0
14768,27,0
14769,27,0
14770,27,15
14771,27,5
14772,27,3
14773,27,0
14774,27,2
14775,27,5
14776,27,0
14777,27,25
14778,27,1
14779,27,2
14780,27,0
14781,27,0
14782,27,5
14783,27,0
14784,27,4
14785,27,5
14786,27,2
14787,27,1
14788,27,6
14789,27,6
14790,27,1
14791,27,1
14792,28,0
14793,28,0
14794,28,12
14795,28,2
14796,28,11
14797,28,1
14798,28,2
14799,28,1
14800,28,0
14801,28,0
14802,28,2
14803,28,14
14804,28,1
14805,28,3
14806,28,0
14807,28,5
14808,28,2
14809,28,63
14810,28,2
14811,28,2
14812,28,0
14813,28,1
14814,28,4
14815,28,1
14816,28,13
14817,28,3
14818,28,16
14819,28,3
14820,28,1
14821,28,2
14822,28,3
14823,28,9
14824,28,1
14825,28,1
14826,28,3
14827,28,5
14828,28,1
14829,28,2
14830,28,6
14831,28,0
14832,28,2
14833,28,1
14834,28,8
14835,28,0
14836,28,2
14837,28,13
14838,28,0
14839,28,3
14840,28,0
14841,28,0
14842,28,0
14843,28,18
14844,28,13
14845,28,0
14846,28,14
14847,28,1
14848,28,17
14849,28,14
14850,28,8
14851,28,14
14852,28,21
14853,28,3
14854,28,0
14855,28,0
14856,28,0
14857,28,0
14858,28,3
14859,28,0
14860,28,13
14861,28,8
14862,28,1
14863,28,17
14864,28,1
14865,28,3
14866,28,6
14867,28,0
14868,28,14
14869,28,4
14870,28,0
14871,28,0
14872,28,7
14873,28,3
14874,28,8
14875,28,0
14876,28,0
14877,28,1
14878,28,1
14879,28,0
14880,28,10
14881,28,3
14882,28,0
14883,28,9
14884,28,25
14885,28,0
14886,28,2
14887,28,1
14888,28,4
14889,28,0
14890,28,1
14891,28,0
14892,28,1
14893,28,11
14894,28,1
14895,28,0
14896,28,2
14897,28,1
14898,28,3
14899,28,3
14900,28,6
14901,28,0
14902,28,1
14903,28,3
14904,28,6
14905,28,7
14906,28,5
14907,28,10
14908,28,0
14909,28,1
14910,28,2
14911,28,1
14912,28,5
14913,28,14
14914,28,4
14915,28,13
14916,28,6
14917,28,1
14918,28,0
14919,28,13
14920,28,10
14921,28,6
14922,28,0
14923,28,0
14924,28,0
14925,28,1
14926,28,8
14927,28,2
14928,28,15
14929,28,11
14930,28,2
14931,28,3
14932,28,18
14933,28,9
14934,28,0
14935,28,2
14936,28,3
14937,28,3
14938,28,0
14939,28,0
14940,28,6
14941,28,8
14942,28,6
14943,28,0
14944,28,16
14945,28,0
14946,28,3
14947,28,9
14948,28,0
14949,28,5
14950,28,1
14951,28,2
14952,28,5
14953,28,15
14954,28,5
14955,28,1
14956,28,1
14957,28,0
14958,28,11
14959,28,4
14960,28,23
14961,28,0
14962,28,4
14963,28,10
14964,28,10
14965,28,15
14966,28,0
14967,28,1
14968,28,3
14969,28,2
14970,28,3
14971,28,1
14972,28,10
14973,28,3
14974,28,0
14975,28,3
14976,28,1
14977,28,2
14978,28,0
14979,28,15
14980,28,0
14981,28,0
14982,28,12
14983,28,1
14984,28,3
14985,28,3
14986,28,6
14987,28,7
14988,28,4
14989,28,1
14990,28,3
14991,28,1
14992,28,15
14993,28,5
14994,28,8
14995,28,0
14996,28,5
14997,28,10
14998,28,0
14999,28,0
15000,28,0
15001,28,3
15002,28,23
15003,28,0
15004,28,4
15005,28,4
15006,28,12
15007,28,0
15008,28,0
15009,28,7
15010,28,2
15011,28,3
15012,28,0
15013,28,5
15014,28,1
15015,28,4
15016,28,0
15017,28,0
15018,28,6
15019,28,1
15020,28,0
15021,28,0
15022,28,2
15023,28,5
15024,28,0
15025,28,1
15026,28,0
15027,28,2
15028,28,4
15029,28,3
15030,28,4
15031,28,0
15032,28,4
15033,28,7
15034,28,20
15035,28,1
15036,28,2
15037,28,5
15038,28,1
15039,28,0
15040,28,9
15041,28,3
15042,28,1
15043,28,0
15044,28,10
15045,28,7
15046,28,0
15047,28,0
15048,28,0
15049,28,0
15050,28,0
15051,28,0
15052,28,0
15053,28,13
15054,28,1
15055,28,6
15056,28,0
15057,28,0
15058,28,0
15059,28,4
15060,28,6
15061,28,11
15062,28,6
15063,28,0
15064,28,0
15065,28,0
15066,28,1
15067,28,1
15068,28,0
15069,28,6
15070,28,0
15071,28,1
15072,28,6
15073,28,4
15074,28,1
15075,28,2
15076,28,1
15077,28,0
15078,28,1
15079,28,4
15080,28,2
15081,28,3
15082,28,5
15083,28,2
15084,28,15
15085,28,1
15086,28,6
15087,28,1
15088,28,8
15089,28,4
15090,28,7
15091,28,4
15092,28,0
15093,28,0
15094,28,8
15095,28,4
15096,28,0
15097,28,1
15098,28,0
15099,28,7
15100,28,2
15101,28,0
15102,28,7
15103,28,6
15104,28,2
15105,28,0
15106,28,2
15107,28,16
15108,28,7
15109,28,2
15110,28,3
15111,28,4
15112,28,6
15113,28,1
15114,28,13
15115,28,6
15116,28,0
15117,28,1
15118,28,5
15119,28,1
15120,28,5
15121,28,12
15122,28,6
15123,28,0
15124,28,1
15125,28,2
15126,28,1
15127,28,27
15128,28,8
15129,28,0
15130,28,0
15131,28,1
15132,28,1
15133,28,1
15134,28,0
15135,28,0
15136,28,0
15137,28,0
15138,28,21
15139,28,4
15140,28,1
15141,28,2
15142,28,3
15143,28,8
15144,28,3
15145,28,11
15146,28,6
15147,28,0
15148,28,0
15149,28,3
15150,28,4
15151,28,9
15152,28,7
15153,28,0
15154,28,3
15155,28,0
15156,28,0
15157,28,0
15158,28,4
15159,28,2
15160,28,0
15161,28,6
15162,28,0
15163,28,14
15164,28,4
15165,28,14
15166,28,0
15167,28,3
15168,28,0
15169,28,1
15170,28,11
15171,28,2
15172,28,1
15173,28,2
15174,28,2
15175,28,2
15176,28,2
15177,28,3
15178,28,0
15179,28,3
15180,28,0
15181,28,4
15182,28,9
15183,28,4
15184,28,25
15185,28,2
15186,28,2
15187,28,4
15188,28,0
15189,28,1
15190,28,2
15191,28,2
15192,28,6
15193,28,4
15194,28,2
15195,28,0
15196,28,12
15197,28,3
15198,28,0
15199,28,0
15200,28,0
15201,28,3
15202,28,5
15203,28,6
15204,28,1
15205,28,18
15206,28,3
15207,28,0
15208,28,0
15209,28,0
15210,28,2
15211,28,2
15212,28,22
15213,28,5
15214,28,3
15215,28,19
15216,28,0
15217,28,7
15218,28,0
15219,28,0
15220,28,3
15221,28,4
15222,28,4
15223,28,3
15224,28,2
15225,28,0
15226,28,0
15227,28,8
15228,28,3
15229,28,1
15230,28,0
15231,28,7
15232,28,0
15233,28,7
15234,28,10
15235,28,7
15236,28,3
15237,28,2
15238,28,0
15239,28,1
15240,28,16
15241,28,6
15242,28,1
15243,28,0
15244,28,0
15245,28,6
15246,28,9
15247,28,4
15248,28,15
15249,28,0
15250,28,1
15251,28,0
15252,28,7
15253,28,2
15254,28,8
15255,28,0
15256,28,0
15257,28,9
15258,28,0
15259,28,1
15260,28,1
15261,28,5
15262,28,0
15263,28,2
15264,28,3
15265,28,1
15266,28,2
15267,28,0
15268,28,0
15269,28,2
15270,28,17
15271,28,2
15272,28,0
15273,28,1
15274,28,0
15275,28,0
15276,28,1
15277,28,5
15278,28,1
15279,28,0
15280,28,12
15281,28,2
15282,28,0
15283,28,4
15284,28,1
15285,28,11
15286,28,0
15287,28,14
15288,28,0
15289,28,0
15290,28,12
15291,28,1
15292,28,5
15293,28,0
15294,28,5
15295,28,17
15296,28,2
15297,28,1
15298,28,16
15299,28,2
15300,28,6
15301,28,2
15302,28,0
15303,28,1
15304,28,6
15305,28,0
15306,28,9
15307,28,0
15308,28,0
15309,28,4
15310,28,8
15311,28,0
15312,28,2
15313,28,6
15314,28,3
15315,28,1
15316,28,14
15317,28,1
15318,28,13
15319,28,16
15320,28,0
15321,28,0
15322,28,3
15323,28,0
15324,28,0
15325,28,5
15326,28,39
15327,28,2
15328,28,2
15329,28,0
15330,28,48
15331,28,2
15332,28,0
15333,28,0
15334,28,6
15335,28,4
15336,28,0
15337,28,13
15338,28,5
15339,28,0
15340,28,29
15341,28,5
15342,28,2
15343,28,16
15344,28,1
15345,28,2
15346,28,6
15347,28,9
15348,28,3
15349,28,4
15350,28,3
15351,28,1
15352,28,5
15353,28,25
15354,28,0
15355,28,0
15356,28,4
15357,28,4
15358,28,0
15359,28,6
15360,28,0
15361,28,17
15362,28,10
15363,28,0
15364,28,6
15365,28,3
15366,28,0
15367,28,1
15368,28,2
15369,28,0
15370,28,17
15371,28,0
15372,28,11
15373,28,1
15374,28,1
15375,28,0
15376,28,4
15377,28,9
15378,28,0
15379,28,0
15380,28,0
15381,28,5
15382,28,0
15383,28,2
15384,28,4
15385,28,2
15386,28,0
15387,28,6
15388,28,0
15389,28,4
15390,28,3
15391,28,0
15392,28,4
15393,28,10
15394,28,5
15395,28,1
15396,28,6
15397,28,1
15398,28,6
15399,28,3
15400,28,0
15401,28,7
15402,28,1
15403,28,1
15404,28,9
15405,28,7
15406,28,9
15407,28,2
15408,28,7
15409,28,1
15410,28,0
15411,28,11
15412,28,1
15413,28,1
15414,28,27
15415,28,2
15416,28,10
15417,28,2
15418,28,0
15419,28,16
15420,28,3
15421,28,0
15422,28,4
15423,28,5
15424,28,1
15425,28,2
15426,28,13
15427,28,9
15428,28,4
15429,28,6
15430,28,7
15431,28,0
15432,28,3
15433,28,3
15434,28,2
15435,28,4
15436,28,7
15437,28,13
15438,28,0
15439,28,2
15440,28,17
15441,28,4
15442,28,13
15443,28,0
15444,28,0
15445,28,2
15446,28,10
15447,28,0
15448,28,0
15449,28,0
15450,28,4
15451,28,8
15452,28,3
15453,28,1
15454,28,0
15455,28,11
15456,28,3
15457,28,8
15458,28,1
15459,28,1
15460,28,0
15461,28,4
15462,28,0
15463,28,10
15464,28,5
15465,28,0
15466,28,2
15467,28,0
15468,28,7
15469,28,1
15470,28,0
15471,28,27
15472,28,20
15473,28,19
15474,28,12
15475,28,0
15476,28,1
15477,28,7
15478,28,7
15479,28,4
15480,28,0
15481,28,0
15482,28,4
15483,28,0
15484,28,3
15485,28,1
15486,28,7
15487,28,2
15488,28,4
15489,28,4
15490,28,0
15491,28,0
15492,28,1
15493,28,0
15494,28,2
15495,28,13
15496,28,12
15497,28,1
15498,28,3
15499,28,2
15500,28,2
15501,28,0
15502,28,0
15503,28,0
15504,28,21
15505,28,2
15506,28,1
15507,28,24
15508,28,2
15509,28,0
15510,28,0
15511,28,0
15512,28,4
15513,28,3
15514,28,4
15515,28,0
15516,28,0
15517,28,5
15518,28,0
15519,28,0
15520,28,0
15521,28,0
15522,28,10
15523,28,1
15524,28,4
15525,28,8
15526,28,5
15527,28,0
15528,28,8
15529,28,1
15530,28,15
15531,28,0
15532,28,6
15533,28,5
15534,28,2
15535,28,0
15536,28,1
15537,28,0
15538,28,9
15539,28,7
15540,28,8
15541,28,5
15542,28,0
15543,28,1
15544,28,0
15545,28,0
15546,28,13
15547,28,15
15548,28,0
15549,28,8
15550,28,1
15551,28,1
15552,28,3
15553,28,0
15554,28,11
15555,28,1
15556,28,0
15557,28,6
15558,28,16
15559,28,3
15560,28,5
15561,28,16
15562,28,0
15563,29,0
15564,29,1
15565,29,3
15566,29,5
15567,29,5
15568,29,27
15569,29,0
15570,29,0
15571,29,1
15572,29,1
15573,29,0
15574,29,0
15575,29,8
15576,29,0
15577,29,11
15578,29,1
15579,29,12
15580,29,2
15581,29,0
15582,29,0
15583,29,43
15584,29,0
15585,29,11
15586,29,0
15587,29,0
15588,29,1
15589,29,5
15590,29,6
15591,29,1
15592,29,1
15593,29,1
15594,29,1
15595,29,5
15596,29,4
15597,29,26
15598,29,10
15599,29,0
15600,29,1
15601,29,3
15602,29,7
15603,29,13
15604,29,4
15605,29,1
15606,29,3
15607,29,0
15608,29,0
15609,29,0
15610,29,8
15611,29,7
15612,29,7
15613,29,0
15614,29,2
15615,29,1
15616,29,10
15617,29,13
15618,29,2
15619,29,0
15620,29,15
15621,29,7
15622,29,2
15623,29,1
15624,29,4
15625,29,0
15626,29,1
15627,29,0
15628,29,7
15629,29,2
15630,29,5
15631,29,7
15632,29,1
15633,29,1
15634,29,7
15635,29,12
15636,29,0
15637,29,3
15638,29,0
15639,29,11
15640,29,6
15641,29,2
15642,29,10
15643,29,3
15644,29,4
15645,29,5
15646,29,0
15647,29,12
15648,29,7
15649,29,5
15650,29,3
15651,29,4
15652,29,1
15653,29,2
15654,29,1
15655,29,21
15656,29,10
15657,29,0
15658,29,1
15659,29,5
15660,29,0
15661,29,16
15662,29,1
15663,29,0
15664,29,3
15665,29,1
15666,29,2
15667,29,4
15668,29,12
15669,29,3
15670,29,0
15671,29,2
15672,29,0
15673,29,0
15674,29,1
15675,29,0
15676,29,1
15677,29,2
15678,29,0
15679,29,0
15680,29,2
15681,29,6
15682,29,7
15683,29,0
15684,29,5
15685,29,6
15686,29,0
15687,29,1
15688,29,2
15689,29,23
15690,29,1
15691,29,0
15692,29,2
15693,29,5
15694,29,0
15695,29,0
15696,29,2
15697,29,2
15698,29,5
15699,29,16
15700,29,0
15701,29,2
15702,29,0
15703,29,2
15704,29,0
15705,29,4
15706,29,4
15707,29,1
15708,29,23
15709,29,4
15710,29,3
15711,29,5
15712,29,34
15713,29,0
15714,29,0
15715,29,0
15716,29,0
15717,29,0
15718,29,0
15719,29,1
15720,29,18
15721,29,2
15722,29,3
15723,29,2
15724,29,8
15725,29,13
15726,29,0
15727,29,0
15728,29,2
15729,29,0
15730,29,5
15731,29,0
15732,29,4
15733,29,1
15734,29,4
15735,29,3
15736,29,13
15737,29,2
15738,29,4
15739,29,0
15740,29,1
15741,29,0
15742,29,1
15743,29,2
15744,29,0
15745,29,6
15746,29,0
15747,29,2
15748,29,0
15749,29,5
15750,29,10
15751,29,24
15752,29,2
15753,29,11
15754,29,12
15755,29,2
15756,29,6
15757,29,0
15758,29,14
15759,29,6
15760,29,1
15761,29,2
15762,29,24
15763,29,7
15764,29,5
15765,29,1
15766,29,2
15767,29,0
15768,29,1
15769,29,3
15770,29,13
15771,29,3
15772,29,0
15773,29,2
15774,29,6
15775,29,11
15776,29,9
15777,29,2
15778,29,3
15779,29,6
15780,29,0
15781,29,4
15782,29,4
15783,29,2
15784,29,17
15785,29,9
15786,29,3
15787,29,11
15788,29,1
15789,29,26
15790,29,0
15791,29,0
15792,29,0
15793,29,7
15794,29,0
15795,29,0
15796,29,3
15797,29,0
15798,29,0
15799,29,3
15800,29,10
15801,29,14
15802,29,0
15803,29,0
15804,29,7
15805,29,0
15806,29,7
15807,29,0
15808,29,5
15809,29,5
15810,29,1
15811,29,3
15812,29,1
15813,29,8
15814,29,1
15815,29,7
15816,29,7
15817,29,1
15818,29,12
15819,29,6
15820,29,1
15821,29,0
15822,29,6
15823,29,21
15824,29,1
15825,29,1
15826,29,1
15827,29,0
15828,29,0
15829,29,1
15830,29,1
15831,29,0
15832,29,10
15833,29,7
15834,29,2
15835,29,17
15836,29,9
15837,29,2
15838,29,9
15839,29,1
15840,29,1
15841,29,3
15842,29,2
15843,29,7
15844,29,1
15845,29,11
15846,29,2
15847,29,1
15848,29,29
15849,29,0
15850,29,2
15851,29,6
15852,29,1
15853,29,5
15854,29,3
15855,29,1
15856,29,1
15857,29,1
15858,29,4
15859,29,0
15860,29,10
15861,29,6
15862,29,0
15863,29,2
15864,29,0
15865,29,2
15866,29,2
15867,29,5
15868,29,12
15869,29,1
15870,29,0
15871,29,20
15872,29,6
15873,29,2
15874,29,9
15875,29,1
15876,29,2
15877,29,0
15878,29,0
15879,29,0
15880,29,2
15881,29,9
15882,29,0
15883,29,11
15884,29,4
15885,29,0
15886,29,1
15887,29,2
15888,29,2
15889,29,0
15890,29,2
15891,29,0
15892,29,1
15893,29,0
15894,29,11
15895,29,5
15896,29,32
15897,29,0
15898,29,0
15899,29,0
15900,29,0
15901,29,1
15902,29,0
15903,29,8
15904,29,23
15905,29,5
15906,29,0
15907,29,2
15908,29,4
15909,29,1
15910,29,1
15911,29,2
15912,29,8
15913,29,6
15914,29,9
15915,29,0
15916,29,1
15917,29,0
15918,29,4
15919,29,0
15920,29,6
15921,29,0
15922,29,0
15923,29,0
15924,29,22
15925,29,1
15926,29,0
15927,29,1
15928,29,1
15929,29,14
15930,29,0
15931,29,3
15932,29,4
15933,29,1
15934,29,7
15935,29,5
15936,29,3
15937,29,13
15938,29,21
15939,29,17
15940,29,0
15941,29,1
15942,29,0
15943,29,3
15944,29,0
15945,29,2
15946,29,5
15947,29,6
15948,29,1
15949,29,0
15950,29,1
15951,29,27
15952,29,5
15953,29,0
15954,29,1
15955,29,0
15956,29,3
15957,29,0
15958,29,0
15959,29,1
15960,29,7
15961,29,22
15962,29,17
15963,29,7
15964,29,6
15965,29,4
15966,29,1
15967,29,8
15968,29,4
15969,29,0
15970,29,1
15971,29,6
15972,29,1
15973,29,7
15974,29,15
15975,29,0
15976,29,18
15977,29,1
15978,29,0
15979,29,5
15980,29,3
15981,29,8
15982,29,2
15983,29,0
15984,29,2
15985,29,0
15986,29,1
15987,29,9
15988,29,0
15989,29,1
15990,29,1
15991,29,0
15992,29,1
15993,29,8
15994,29,3
15995,29,0
15996,29,1
15997,29,0
15998,29,19
15999,29,0
16000,29,0
16001,29,3
16002,29,1
16003,29,3
16004,29,10
16005,29,42
16006,29,0
16007,29,1
16008,29,1
16009,29,2
16010,29,3
16011,29,2
16012,29,4
16013,29,2
16014,29,0
16015,29,8
16016,29,24
16017,29,3
16018,29,12
16019,29,0
16020,29,0
16021,29,8
16022,29,9
16023,29,1
16024,29,0
16025,29,0
16026,29,0
16027,29,14
16028,29,3
16029,29,0
16030,29,5
16031,29,11
16032,29,1
16033,29,0
16034,29,1
16035,29,0
16036,29,4
16037,29,3
16038,29,0
16039,29,5
16040,29,0
16041,29,2
16042,29,15
16043,29,11
16044,29,7
16045,29,2
16046,29,0
16047,29,3
16048,29,0
16049,29,1
16050,29,5
16051,29,12
16052,29,5
16053,29,3
16054,29,0
16055,29,0
16056,29,8
16057,29,4
16058,29,0
16059,29,2
16060,29,7
16061,29,4
16062,29,0
16063,29,6
16064,29,4
16065,29,0
16066,29,0
16067,29,20
16068,29,2
16069,29,0
16070,29,0
16071,29,6
16072,29,4
16073,29,1
16074,29,5
16075,29,2
16076,29,6
16077,29,6
16078,29,0
16079,29,9
16080,29,0
16081,29,1
16082,29,9
16083,29,9
16084,29,4
16085,29,1
16086,29,1
16087,29,3
16088,29,1
16089,29,7
16090,29,10
16091,29,3
16092,29,1
16093,29,1
16094,29,0
16095,29,12
16096,29,1
16097,29,0
16098,29,6
16099,29,3
16100,29,4
16101,29,1
16102,29,15
16103,29,0
16104,29,16
16105,29,2
16106,29,12
16107,29,21
16108,29,1
16109,29,1
16110,29,0
16111,29,1
16112,29,4
16113,29,1
16114,29,2
16115,29,6
16116,29,1
16117,29,0
16118,29,1
16119,29,7
16120,29,24
16121,29,2
16122,29,0
16123,29,5
16124,29,2
16125,29,0
16126,29,1
16127,29,4
16128,29,0
16129,29,0
16130,29,2
16131,29,1
16132,29,0
16133,29,6
16134,29,0
16135,29,7
16136,29,2
16137,29,1
16138,29,5
16139,29,7
16140,29,0
16141,29,6
16142,30,7
16143,30,7
16144,30,3
16145,30,0
16146,30,3
16147,30,0
16148,30,8
16149,30,1
16150,30,0
16151,30,0
16152,30,6
16153,30,0
16154,30,3
16155,30,5
16156,30,0
16157,30,11
16158,30,0
16159,30,7
16160,30,0
16161,30,4
16162,30,3
16163,30,2
16164,30,2
16165,30,4
16166,30,13
16167,30,15
16168,30,0
16169,30,3
16170,30,17
16171,30,0
16172,30,7
16173,30,0
16174,30,9
16175,30,9
16176,30,0
16177,30,0
16178,30,3
16179,30,16
16180,30,7
16181,30,8
16182,30,8
16183,30,13
16184,30,2
16185,30,1
16186,30,35
16187,30,3
16188,30,7
16189,30,0
16190,30,0
16191,30,15
16192,30,1
16193,30,0
16194,30,5
16195,30,2
16196,30,4
16197,30,0
16198,30,5
